comment_id,text,target,aspect,sentiment,opinion_span,intensity
UgyY4I7yDh10JG1LxxN4AaABAg,"Mọi người có để ý là Trấn Thành nhiều lúc trực trào khóc r nhưng phải kìm nén k
🥹🥹 lẽ ra phần thi của yuno muốn a Thành chia sẻ cảm xúc nhiều hơn vì màn trình diễn mang hơi hướng kịch và rất chạm đến lĩnh vực của a Thành nhưng chắc a k được thể hiện nó nhiều 🥹",Trấn Thành,PERSONALITY,negative,không thể hiện cảm xúc nhiều,moderate
UgyY4I7yDh10JG1LxxN4AaABAg,"Mọi người có để ý là Trấn Thành nhiều lúc trực trào khóc r nhưng phải kìm nén k
🥹🥹 lẽ ra phần thi của yuno muốn a Thành chia sẻ cảm xúc nhiều hơn vì màn trình diễn mang hơi hướng kịch và rất chạm đến lĩnh vực của a Thành nhưng chắc a k được thể hiện nó nhiều 🥹",Yuno,PERFORMANCE,positive,màn trình diễn mang hơi hướng kịch và rất chạm,moderate
UgyoL_x_9xU9sLFluOJ4AaABAg,"khi cả mhx hướng rần rần về màn biểu diễn của Lil Grace thì mình rất ngưỡng mộ và khâm phục TEZ, thí sinh rất kiên trì cả 2 con đường học vấn và đam mê, mình tin nội lực và trình Rap của Tez bị Underated rất nhiều, và trình tez chỉ thua vòng 1-1 vs GdUCKY thôi",Lil Grace,PERFORMANCE,positive,màn biểu diễn của Lil Grace,moderate
UgyoL_x_9xU9sLFluOJ4AaABAg,"khi cả mhx hướng rần rần về màn biểu diễn của Lil Grace thì mình rất ngưỡng mộ và khâm phục TEZ, thí sinh rất kiên trì cả 2 con đường học vấn và đam mê, mình tin nội lực và trình Rap của Tez bị Underated rất nhiều, và trình tez chỉ thua vòng 1-1 vs GdUCKY thôi",Tez,PERFORMANCE,positive,kiên trì cả 2 con đường học vấn và đam mê,moderate
UgyoL_x_9xU9sLFluOJ4AaABAg,"khi cả mhx hướng rần rần về màn biểu diễn của Lil Grace thì mình rất ngưỡng mộ và khâm phục TEZ, thí sinh rất kiên trì cả 2 con đường học vấn và đam mê, mình tin nội lực và trình Rap của Tez bị Underated rất nhiều, và trình tez chỉ thua vòng 1-1 vs GdUCKY thôi",Tez,PERFORMANCE,positive,nội lực và trình Rap của Tez bị Underated rất nhiều,strong
UgyoL_x_9xU9sLFluOJ4AaABAg,"khi cả mhx hướng rần rần về màn biểu diễn của Lil Grace thì mình rất ngưỡng mộ và khâm phục TEZ, thí sinh rất kiên trì cả 2 con đường học vấn và đam mê, mình tin nội lực và trình Rap của Tez bị Underated rất nhiều, và trình tez chỉ thua vòng 1-1 vs GdUCKY thôi",Tez,PERFORMANCE,positive,trình tez chỉ thua vòng 1-1 vs GdUCKY,moderate
UgwUfVt4NX1UxObZEsZ4AaABAg,"*Anh Thái đúng là người anh cả, người cha, người chú của các thành viên trong team. Anh tình cảm và lo lắng quan tâm các thành viên trong gia đình của mình, nhìn cách anh an ủi, động viên các bạn thi trượt mà cảm động quá. Respect anh. Mãi là fan anh Thái VG*",Anh Thái,PERSONALITY,positive,"tình cảm và lo lắng quan tâm các thành viên trong gia đình của mình, nhìn cách anh an ủi, động viên các bạn thi trượt mà cảm động quá",moderate
UgwUfVt4NX1UxObZEsZ4AaABAg,"*Anh Thái đúng là người anh cả, người cha, người chú của các thành viên trong team. Anh tình cảm và lo lắng quan tâm các thành viên trong gia đình của mình, nhìn cách anh an ủi, động viên các bạn thi trượt mà cảm động quá. Respect anh. Mãi là fan anh Thái VG*",Anh Thái,TEAMWORK,positive,"đúng là người anh cả, người cha, người chú của các thành viên trong team",moderate
UgwUfVt4NX1UxObZEsZ4AaABAg,"*Anh Thái đúng là người anh cả, người cha, người chú của các thành viên trong team. Anh tình cảm và lo lắng quan tâm các thành viên trong gia đình của mình, nhìn cách anh an ủi, động viên các bạn thi trượt mà cảm động quá. Respect anh. Mãi là fan anh Thái VG*",Anh Thái,PERSONALITY,respect,Respect anh,strong
UgzuCsWDWaWAJFq745N4AaABAg,"bài của hurrykng đỉnh quá, replay lại mấy lần rùi đó, hay từ beat, lyric, hook bắt tai đến flow đều bức phá toàn diện smooth từ đầu đến cuối, nhưng không có cơ hội đi tiếp:)))
quãiii linh hoạt và tiếp xúc đc với nhìu thể loại, xứng đáng đc công nhận nhiều hơn",hurrykng,PERFORMANCE,positive,"replay lại mấy lần rùi đó, hay từ beat, lyric, hook bắt tai đến flow đều bức phá toàn diện smooth từ đầu đến cuối",strong
UgzuCsWDWaWAJFq745N4AaABAg,"bài của hurrykng đỉnh quá, replay lại mấy lần rùi đó, hay từ beat, lyric, hook bắt tai đến flow đều bức phá toàn diện smooth từ đầu đến cuối, nhưng không có cơ hội đi tiếp:)))
quãiii linh hoạt và tiếp xúc đc với nhìu thể loại, xứng đáng đc công nhận nhiều hơn",hurrykng,STAGE_PRODUCTION,neutral,không có cơ hội đi tiếp,mild
UgzuCsWDWaWAJFq745N4AaABAg,"bài của hurrykng đỉnh quá, replay lại mấy lần rùi đó, hay từ beat, lyric, hook bắt tai đến flow đều bức phá toàn diện smooth từ đầu đến cuối, nhưng không có cơ hội đi tiếp:)))
quãiii linh hoạt và tiếp xúc đc với nhìu thể loại, xứng đáng đc công nhận nhiều hơn",hurrykng,PERSONALITY,positive,quãiii linh hoạt và tiếp xúc đc với nhìu thể loại,moderate
UgzuCsWDWaWAJFq745N4AaABAg,"bài của hurrykng đỉnh quá, replay lại mấy lần rùi đó, hay từ beat, lyric, hook bắt tai đến flow đều bức phá toàn diện smooth từ đầu đến cuối, nhưng không có cơ hội đi tiếp:)))
quãiii linh hoạt và tiếp xúc đc với nhìu thể loại, xứng đáng đc công nhận nhiều hơn",hurrykng,GENERAL,positive,xứng đáng đc công nhận nhiều hơn,moderate
UgzTcCjqDB4JWQtWIj14AaABAg,"Lor đang phát triển nhưng riêng mình luôn chờ đợi cái chân chất từ con người thể hiện ra lời hát như mùa trước. Kết thúc mùa trước mình vẫn luôn mong lor giữ chất cũ đấy và ra bài. Vì nghe luôn cảm nhận đc như là nghe nhạc của Đen, nhưng có chất riêng của Lor",Lor,VOCAL,positive,chờ đợi cái chân chất từ con người thể hiện ra lời hát,moderate
UgzTcCjqDB4JWQtWIj14AaABAg,"Lor đang phát triển nhưng riêng mình luôn chờ đợi cái chân chất từ con người thể hiện ra lời hát như mùa trước. Kết thúc mùa trước mình vẫn luôn mong lor giữ chất cũ đấy và ra bài. Vì nghe luôn cảm nhận đc như là nghe nhạc của Đen, nhưng có chất riêng của Lor",Lor,VOCAL,positive,"nghe luôn cảm nhận đc như là nghe nhạc của Đen, nhưng có chất riêng của Lor",moderate
UgxA2vwXZZgMLtvE72d4AaABAg,Cả về phần lời lẫn beat nhạc m đều thấy ấn tượng nhất là bài d2t ! Nghe từ đầu đến cuối cái đọng lại nhiều nhất vẫn là bài này giai điệu catchy beat đỉnh khiến m cứ muốn phải nhảy theo ! Bài của Mike thì ca từ cũng ý nghĩa nhưng để cuốn thì của d2t đỉnh hơn !,d2t,SONG,positive,bài d2t ! Nghe từ đầu đến cuối cái đọng lại nhiều nhất vẫn là bài này giai điệu catchy beat đỉnh,strong
UgxA2vwXZZgMLtvE72d4AaABAg,Cả về phần lời lẫn beat nhạc m đều thấy ấn tượng nhất là bài d2t ! Nghe từ đầu đến cuối cái đọng lại nhiều nhất vẫn là bài này giai điệu catchy beat đỉnh khiến m cứ muốn phải nhảy theo ! Bài của Mike thì ca từ cũng ý nghĩa nhưng để cuốn thì của d2t đỉnh hơn !,Mike,PERFORMANCE,positive,Bài của Mike thì ca từ cũng ý nghĩa,moderate
UgxA2vwXZZgMLtvE72d4AaABAg,Cả về phần lời lẫn beat nhạc m đều thấy ấn tượng nhất là bài d2t ! Nghe từ đầu đến cuối cái đọng lại nhiều nhất vẫn là bài này giai điệu catchy beat đỉnh khiến m cứ muốn phải nhảy theo ! Bài của Mike thì ca từ cũng ý nghĩa nhưng để cuốn thì của d2t đỉnh hơn !,d2t,SONG,positive,để cuốn thì của d2t đỉnh hơn,moderate
UgxWOe6BndpUSNyVLyV4AaABAg,"Đọc và nghe từng câu từng chữ trong lyric của Hurrykng, cảm thấy bài này xứng đáng vào chung kết. Liu Grace hay, nhưng để nghe lâu dài cẫn cảm thấy thiếu gì đó, rap Việt nên cần nâng niu tiếng Việt, không phải chủ đề quốc tế cứ đặt nhiều TA vào là quốc tế :))",Hurkking,PERFORMANCE,positive,cảm thấy bài này xứng đáng vào chung kết,moderate
UgxWOe6BndpUSNyVLyV4AaABAg,"Đọc và nghe từng câu từng chữ trong lyric của Hurrykng, cảm thấy bài này xứng đáng vào chung kết. Liu Grace hay, nhưng để nghe lâu dài cẫn cảm thấy thiếu gì đó, rap Việt nên cần nâng niu tiếng Việt, không phải chủ đề quốc tế cứ đặt nhiều TA vào là quốc tế :))",Liu Grace,PERFORMANCE,positive,Liu Grace hay,mild
UgxWOe6BndpUSNyVLyV4AaABAg,"Đọc và nghe từng câu từng chữ trong lyric của Hurrykng, cảm thấy bài này xứng đáng vào chung kết. Liu Grace hay, nhưng để nghe lâu dài cẫn cảm thấy thiếu gì đó, rap Việt nên cần nâng niu tiếng Việt, không phải chủ đề quốc tế cứ đặt nhiều TA vào là quốc tế :))",Rap Việt,GENERAL,negative,"rap Việt nên cần nâng niu tiếng Việt, không phải chủ đề quốc tế cứ đặt nhiều TA vào là quốc tế",moderate
UgyZMzZSu1EQjQX7KrN4AaABAg,"có thể đối với mọi người xem bài Rhyder là hát nhưng đối với mình đó là 1 sản phẩm hoàn chỉnh mà Rhyder muốn đem đến cho khán giản,nghe rất bắt tai và hay dễ ngấm lắm luôn đã vậy còn tạo hit nữa nên mn đừng chọc ảnh nữa🥺cố anh anh trai của em, mãi ủng hộ anh",Rhyder,SONG,positive,nghe rất bắt tai và hay dễ ngấm,moderate
UgyZMzZSu1EQjQX7KrN4AaABAg,"có thể đối với mọi người xem bài Rhyder là hát nhưng đối với mình đó là 1 sản phẩm hoàn chỉnh mà Rhyder muốn đem đến cho khán giản,nghe rất bắt tai và hay dễ ngấm lắm luôn đã vậy còn tạo hit nữa nên mn đừng chọc ảnh nữa🥺cố anh anh trai của em, mãi ủng hộ anh",Rhyder,SONG,positive,tạo hit,moderate
UgyZMzZSu1EQjQX7KrN4AaABAg,"có thể đối với mọi người xem bài Rhyder là hát nhưng đối với mình đó là 1 sản phẩm hoàn chỉnh mà Rhyder muốn đem đến cho khán giản,nghe rất bắt tai và hay dễ ngấm lắm luôn đã vậy còn tạo hit nữa nên mn đừng chọc ảnh nữa🥺cố anh anh trai của em, mãi ủng hộ anh",Rhyder,PERSONALITY,positive,mn đừng chọc ảnh nữa🥺,mild
UgxMqM4fE8RnaDSmMm14AaABAg,"2T chiến thắng xứng đáng. Người thắng k phải người giỏi nhất nhưng đã chinh phục được tình cảm của mng. Bạn này chăm chỉ chạy show, tương tác với fan, tính lành nên đc mng yêu quý và vote cho là lẽ đương nhiên. Không nói nhiều, vị trí quán quân xứng đáng 👍👍❤",2T,PERFORMANCE,positive,2T chiến thắng xứng đáng,strong
UgxMqM4fE8RnaDSmMm14AaABAg,"2T chiến thắng xứng đáng. Người thắng k phải người giỏi nhất nhưng đã chinh phục được tình cảm của mng. Bạn này chăm chỉ chạy show, tương tác với fan, tính lành nên đc mng yêu quý và vote cho là lẽ đương nhiên. Không nói nhiều, vị trí quán quân xứng đáng 👍👍❤",2T,PERSONALITY,positive,"chăm chỉ chạy show, tương tác với fan, tính lành",moderate
UgxMqM4fE8RnaDSmMm14AaABAg,"2T chiến thắng xứng đáng. Người thắng k phải người giỏi nhất nhưng đã chinh phục được tình cảm của mng. Bạn này chăm chỉ chạy show, tương tác với fan, tính lành nên đc mng yêu quý và vote cho là lẽ đương nhiên. Không nói nhiều, vị trí quán quân xứng đáng 👍👍❤",2T,TEAMWORK,positive,được mng yêu quý và vote,moderate
UgxMqM4fE8RnaDSmMm14AaABAg,"2T chiến thắng xứng đáng. Người thắng k phải người giỏi nhất nhưng đã chinh phục được tình cảm của mng. Bạn này chăm chỉ chạy show, tương tác với fan, tính lành nên đc mng yêu quý và vote cho là lẽ đương nhiên. Không nói nhiều, vị trí quán quân xứng đáng 👍👍❤",quán quân,GENERAL,positive,vị trí quán quân xứng đáng,strong
UgwzznkeAfoMoRozk0h4AaABAg,"Playlist dành cho bạn nào cần:
9:20 [Hạt gạo Việt Nam] - Lor vs Double2T
32:21 Nón vàng
37:10 [Baby gọi cho anh] - Captain vs Umie
56:09 [Anh là ai?] - Huỳnh Công Hiếu vs DT tập rap
1:15:34 [Ổn không bro?] - 24k.Right vs Yuno 
1:27:19 Nón vàng
1:43:26 8 bars",,,,,
Ugy-UmFfz_JR69BsF0R4AaABAg,"DOUBLE2T làm tôi nổi hết da gà. khúc đầu làm tôi rươm rướm nước mắt, khúc sau làm tôi nhún nhảy khi đang nằm nghe trên giường. đeo phone nữa nó đã. làm tôi tua lại nghe mấy lần cho đã rồi mới nghe tới phần nhận xét. tôi sẽ là fan của bạn. NGƯỜI MIỀN NÚI CHẤT",DOUBLE2T,PERFORMANCE,positive,"khúc đầu làm tôi rươm rướm nước mắt, khc sau làm tôi nhún nhảy khi đang nằm nghe trên giường",strong
Ugy-UmFfz_JR69BsF0R4AaABAg,"DOUBLE2T làm tôi nổi hết da gà. khúc đầu làm tôi rươm rướm nước mắt, khúc sau làm tôi nhún nhảy khi đang nằm nghe trên giường. đeo phone nữa nó đã. làm tôi tua lại nghe mấy lần cho đã rồi mới nghe tới phần nhận xét. tôi sẽ là fan của bạn. NGƯỜI MIỀN NÚI CHẤT",DOUBLE2T,PERFORMANCE,positive,đéo phone nữa nó đã,moderate
Ugy-UmFfz_JR69BsF0R4AaABAg,"DOUBLE2T làm tôi nổi hết da gà. khúc đầu làm tôi rươm rướm nước mắt, khúc sau làm tôi nhún nhảy khi đang nằm nghe trên giường. đeo phone nữa nó đã. làm tôi tua lại nghe mấy lần cho đã rồi mới nghe tới phần nhận xét. tôi sẽ là fan của bạn. NGƯỜI MIỀN NÚI CHẤT",DOUBLE2T,PERFORMANCE,positive,tua lại nghe mấy lần cho đã,moderate
Ugy-UmFfz_JR69BsF0R4AaABAg,"DOUBLE2T làm tôi nổi hết da gà. khúc đầu làm tôi rươm rướm nước mắt, khúc sau làm tôi nhún nhảy khi đang nằm nghe trên giường. đeo phone nữa nó đã. làm tôi tua lại nghe mấy lần cho đã rồi mới nghe tới phần nhận xét. tôi sẽ là fan của bạn. NGƯỜI MIỀN NÚI CHẤT",DOUBLE2T,PERSONALITY,positive,Tôi sẽ là fan của bạn,moderate
Ugw2bQuqa-DXPIcnNtN4AaABAg,"bộ nhắc đến rap là phải quẩy, bay lắc hả ??, bài của Alen rap thật sự rất hay, không cháy, không bùng nổ, nhưng lại cuốn và đầy cảm xúc chạm đến trái tim người nghe, nên cảm nhận và nghe nó bằng lỗ tai chứ không phải bằng mắt, và Alen không xứng đáng bị loại",Alen,PERFORMANCE,positive,bài của Alen rap thật sự rất hay,strong
Ugw2bQuqa-DXPIcnNtN4AaABAg,"bộ nhắc đến rap là phải quẩy, bay lắc hả ??, bài của Alen rap thật sự rất hay, không cháy, không bùng nổ, nhưng lại cuốn và đầy cảm xúc chạm đến trái tim người nghe, nên cảm nhận và nghe nó bằng lỗ tai chứ không phải bằng mắt, và Alen không xứng đáng bị loại",Alen,PERFORMANCE,negative,"không cháy, không bùng nổ",mild
Ugw2bQuqa-DXPIcnNtN4AaABAg,"bộ nhắc đến rap là phải quẩy, bay lắc hả ??, bài của Alen rap thật sự rất hay, không cháy, không bùng nổ, nhưng lại cuốn và đầy cảm xúc chạm đến trái tim người nghe, nên cảm nhận và nghe nó bằng lỗ tai chứ không phải bằng mắt, và Alen không xứng đáng bị loại",Alen,PERFORMANCE,positive,cuốn và đầy cảm xúc chạm đến trái tim người nghe,strong
Ugw2bQuqa-DXPIcnNtN4AaABAg,"bộ nhắc đến rap là phải quẩy, bay lắc hả ??, bài của Alen rap thật sự rất hay, không cháy, không bùng nổ, nhưng lại cuốn và đầy cảm xúc chạm đến trái tim người nghe, nên cảm nhận và nghe nó bằng lỗ tai chứ không phải bằng mắt, và Alen không xứng đáng bị loại",Alen,GENERAL,negative,Alen không xứng đáng bị loại,strong
UgzD7N0xE5o-pER5K9Z4AaABAg,Phai noi tran thanh dan chuong trinh rap viet qua tuyet vòi rat la thu hut cho du nhung anti co tru dap lam ton thuong ban tran thanh mai toa sang khi dan mot chuong trinh dang cap  nhu chuong tring rap viet that la duyen dang de thuong mai ung ho tran thanh,Rap Việt,SHOW_FORMAT,negative,chương trình đang cape như chương trình Rap Việt thật là duyên dáng để thương mai ưng hộ tranh thành mãi toa sang khi dân một chương trình đang cap như chương trình Rap Việt,moderate
